player_id,player,pos,nfl_team,age,position_rank,tier,final_board_rank,dynasty_rank,current_score_or_value,current_score_basis,emergency_cross_asset_rank,emergency_cross_asset_value,emergency_overall_context_rank,cross_asset_candidate_rank,cross_asset_candidate_value,candidate_value_band,confidence_band,uncertainty_reasons,candidate_vs_frozen_note,candidate_vs_dynasty_note,candidate_action_summary,adp,adp_source_status,available_pool_adp_rank,available_pool_adp_range,current_pick_value_1_03,current_pick_value_1_04,current_pick_value_1_09,current_pick_value_2_04,current_pick_value_2_08,current_pick_value,current_pick_value_reason,outcome_applicable_summary,manual_review_flag,source_note
12526,Tetairoa McMillan,WR,CAR,23.2,,Viable candidate,Not enough information,30,42.8331,nwr_dynasty_score,31,44.83,31,31,44.83,Viable candidate,Medium-high,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+42.8; age_curve_component=+2.0; position_scarcity_component=+1.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 30 and score 42.8331.,Viable if roster fit/value aligns,25.8,YELLOW_UNDOCUMENTED_ENDPOINT,25,Depth / later,Too early,Too early,Too early,Too early,Reach,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
8155,Breece Hall,RB,NYJ,25.1,,Viable candidate,Not enough information,31,41.9244,nwr_dynasty_score,32,43.42,32,32,43.42,Viable candidate,Medium-high,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+41.9; age_curve_component=+0.5; position_scarcity_component=+2.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 31 and score 41.9244.,Viable if roster fit/value aligns,33.6,YELLOW_UNDOCUMENTED_ENDPOINT,33,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
,Denzel Boston,WR,CLE,Not enough information,4,Tier 1 - Priority Draft Targets,6,Not enough information,88.50,rookie_score_from_frozen_rookie_rank_and_tier,10,42.70,33,10,42.70,Viable candidate,Low,rookie_rank_tier_crosswalk_to_dynasty_scale; rookie_not_raw_score_compared_to_veteran_value; frozen_score_basis=rookie_score_from_frozen_rookie_rank_and_tier; no_full_dynasty_row; outcome=Not enough information; internal_value_anchor=+50.0; age_curve_component=-1.0; position_scarcity_component=+1.5; role_evidence_component=-0.5; uncertainty_penalty=+7.3,Generally aligned with frozen board review posture.,No approved full dynasty row; candidate relies on rookie/frozen crosswalk.,Review caveats before using,103.6,YELLOW_UNDOCUMENTED_ENDPOINT,103,Depth / later,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
10232,Michael Wilson,WR,ARI,26.3,,Viable candidate,Not enough information,34,40.1861,nwr_dynasty_score,34,40.69,34,34,40.69,Viable candidate,Medium-high,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+40.2; age_curve_component=+0.5; position_scarcity_component=+1.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 34 and score 40.1861.,Viable if roster fit/value aligns,84.7,YELLOW_UNDOCUMENTED_ENDPOINT,82,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
4984,Josh Allen,QB,BUF,30.1,,Viable candidate,Not enough information,21,50.3163,nwr_dynasty_score,35,40.32,35,35,40.32,Viable candidate,Medium-high,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+50.3; age_curve_component=-1.0; position_scarcity_component=-6.0; role_evidence_component=+0.8; uncertainty_penalty=+3.8,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 21 and score 50.3163.,Viable if roster fit/value aligns,6.2,YELLOW_UNDOCUMENTED_ENDPOINT,6,Mid 1st equivalent,Slight reach,Slight reach,Fair,Fair,Fair,Slight reach,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
7523,Trevor Lawrence,QB,JAX,26.7,,Depth/discount candidate,Not enough information,28,47.4404,nwr_dynasty_score,36,39.94,36,36,39.94,Depth/discount candidate,Medium-high,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+47.4; age_curve_component=+1.0; position_scarcity_component=-6.0; role_evidence_component=-0.2; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 28 and score 47.4404.,Discount/manual-review only,66.2,YELLOW_UNDOCUMENTED_ENDPOINT,65,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
6801,Tee Higgins,WR,CIN,27.4,,Depth/discount candidate,Not enough information,35,39.0127,nwr_dynasty_score,37,39.51,37,37,39.51,Depth/discount candidate,Medium-high,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+39.0; age_curve_component=+0.5; position_scarcity_component=+1.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 35 and score 39.0127.,Discount/manual-review only,63.3,YELLOW_UNDOCUMENTED_ENDPOINT,62,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
11564,Drake Maye,QB,NE,23.8,1,Tier 3 - Value/Need Dependent,40,23,49.3504,pinned_veteran_candidate_value_for_dropped_legal_draftable_pool,11,38.35,38,11,38.35,Depth/discount candidate,Low,approved_full_dynasty_score_anchor; frozen_score_basis=pinned_veteran_candidate_value_for_dropped_legal_draftable_pool; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+49.4; age_curve_component=+1.0; position_scarcity_component=-6.0; role_evidence_component=-0.2; uncertainty_penalty=+5.8,Generally aligned with frozen board review posture.,Anchored to full dynasty rank 23 and score 49.3504.,Review caveats before using,9.6,YELLOW_UNDOCUMENTED_ENDPOINT,9,Late 1st equivalent,Not enough information,Not enough information,Not enough information,Fair,Fair,Not enough information,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,yes,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
12514,Emeka Egbuka,WR,TB,23.7,,Depth/discount candidate,Not enough information,42,36.3107,nwr_dynasty_score,39,38.31,39,39,38.31,Depth/discount candidate,Medium-high,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+36.3; age_curve_component=+2.0; position_scarcity_component=+1.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 42 and score 36.3107.,Discount/manual-review only,35.3,YELLOW_UNDOCUMENTED_ENDPOINT,35,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
,Germie Bernard,WR,PIT,Not enough information,5,Tier 1 - Priority Draft Targets,7,Not enough information,87.00,rookie_score_from_frozen_rookie_rank_and_tier,12,38.20,40,12,38.20,Depth/discount candidate,Low,rookie_rank_tier_crosswalk_to_dynasty_scale; rookie_not_raw_score_compared_to_veteran_value; frozen_score_basis=rookie_score_from_frozen_rookie_rank_and_tier; no_full_dynasty_row; outcome=Not enough information; internal_value_anchor=+45.5; age_curve_component=-1.0; position_scarcity_component=+1.5; role_evidence_component=-0.5; uncertainty_penalty=+7.3,Generally aligned with frozen board review posture.,No approved full dynasty row; candidate relies on rookie/frozen crosswalk.,Review caveats before using,134.9,YELLOW_UNDOCUMENTED_ENDPOINT,134,Depth / later,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
7526,Jaylen Waddle,WR,DEN,27.6,,Depth/discount candidate,Not enough information,33,41.1687,nwr_dynasty_score,41,37.37,41,41,37.37,Depth/discount candidate,Medium-high,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+41.2; age_curve_component=-3.0; position_scarcity_component=+1.5; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 33 and score 41.1687.,Discount/manual-review only,78.4,YELLOW_UNDOCUMENTED_ENDPOINT,77,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
,Chris Bell,WR,MIA,Not enough information,6,Tier 1 - Priority Draft Targets,8,Not enough information,85.50,rookie_score_from_frozen_rookie_rank_and_tier,13,36.40,42,13,36.40,Depth/discount candidate,Low,rookie_rank_tier_crosswalk_to_dynasty_scale; rookie_not_raw_score_compared_to_veteran_value; frozen_score_basis=rookie_score_from_frozen_rookie_rank_and_tier; no_full_dynasty_row; outcome=Not enough information; internal_value_anchor=+44.7; age_curve_component=-1.0; position_scarcity_component=+1.5; role_evidence_component=-1.5; uncertainty_penalty=+7.3,Generally aligned with frozen board review posture.,No approved full dynasty row; candidate relies on rookie/frozen crosswalk.,Review caveats before using,120.4,YELLOW_UNDOCUMENTED_ENDPOINT,119,Depth / later,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
8126,Wan'Dale Robinson,WR,TEN,25.5,,Depth/discount candidate,Not enough information,40,36.4903,nwr_dynasty_score,43,36.19,43,43,36.19,Depth/discount candidate,Medium-high,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+36.5; age_curve_component=+0.5; position_scarcity_component=+1.5; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 40 and score 36.4903.,Discount/manual-review only,90.4,YELLOW_UNDOCUMENTED_ENDPOINT,89,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
9487,Parker Washington,WR,JAX,24.3,,Depth/discount candidate,Not enough information,44,34.1112,nwr_dynasty_score,44,36.11,44,44,36.11,Depth/discount candidate,Medium-high,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+34.1; age_curve_component=+2.0; position_scarcity_component=+1.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 44 and score 34.1112.,Discount/manual-review only,102.2,YELLOW_UNDOCUMENTED_ENDPOINT,101,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
7588,Javonte Williams,RB,DAL,26.2,,Depth/discount candidate,Not enough information,37,38.8681,nwr_dynasty_score,45,36.07,45,45,36.07,Depth/discount candidate,Medium-high,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+38.9; age_curve_component=-3.0; position_scarcity_component=+2.5; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 37 and score 38.8681.,Discount/manual-review only,51.2,YELLOW_UNDOCUMENTED_ENDPOINT,50,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
12527,Ashton Jeanty,RB,LV,22.6,,Depth/discount candidate,Not enough information,46,33.7716,nwr_dynasty_score,46,35.97,46,46,35.97,Depth/discount candidate,Medium-high,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+33.8; age_curve_component=+2.0; position_scarcity_component=+2.5; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 46 and score 33.7716.,Discount/manual-review only,4.4,YELLOW_UNDOCUMENTED_ENDPOINT,4,Mid 1st equivalent,Fair,Fair,Fair,Fair,Fair,Fair,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
