field_name,normalized_field_name,source_family,source_artifact_or_runner,source_dataset,grain,seasons_available,weeks_available,row_count,player_count,position_coverage,schema_status,factual_or_derived,source_policy_status,identity_dependency,missingness_risk,leakage_risk,licensing_risk,overlap_sources,accuracy_confidence,coverage_confidence,recommended_bucket,blocker_reason,review_only,model_use_allowed,training_allowed,source_truth_allowed
fg_missed_60_,fg_missed_60,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
fg_made_list,fg_made_list,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review,not_required,HIGH,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,LOW,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
fg_missed_list,fg_missed_list,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review,not_required,HIGH,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,LOW,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
fg_blocked_list,fg_blocked_list,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review,not_required,HIGH,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,LOW,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
fg_made_distance,fg_made_distance,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
fg_missed_distance,fg_missed_distance,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
fg_blocked_distance,fg_blocked_distance,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
pat_made,pat_made,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
pat_att,pat_att,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
pat_missed,pat_missed,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
pat_blocked,pat_blocked,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
pat_pct,pat_pct,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review,not_required,HIGH,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,LOW,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
gwfg_made,gwfg_made,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
gwfg_att,gwfg_att,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
gwfg_missed,gwfg_missed,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
gwfg_blocked,gwfg_blocked,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
gwfg_distance,gwfg_distance,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
fantasy_points,fantasy_points,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,derived_or_external_total,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
fantasy_points_ppr,fantasy_points_ppr,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,derived_or_external_total,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
summary_level,summary_level,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly,NOT_ENOUGH_INFORMATION,NOT_ENOUGH_INFORMATION,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
headshot_url,headshot_url,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,derived_or_external_total,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:rosters|NFLVerse:weekly_rosters,BLOCKED,BLOCKED,BLOCKED_SOURCE_POLICY,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
sack_fumbles_lost,sack_fumbles_lost,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,factual_or_derived,safe_review,not_required,HIGH,MEDIUM,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,MEDIUM,HIGH,NEEDS_ZERO_OR_MISSINGNESS_GATE,Needs zero/missingness gate; missing values cannot be inferred as zero/healthy/clean.,true,false,false,false
passing_epa,passing_epa,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,derived_or_external_total,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,BLOCKED,BLOCKED,BLOCKED_SOURCE_POLICY,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
passing_cpoe,passing_cpoe,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,derived_or_external_total,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,BLOCKED,BLOCKED,BLOCKED_SOURCE_POLICY,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
pacr,pacr,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,derived_or_external_total,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly,BLOCKED,BLOCKED,BLOCKED_SOURCE_POLICY,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
rushing_fumbles_lost,rushing_fumbles_lost,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,factual_or_derived,safe_review,not_required,HIGH,MEDIUM,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,MEDIUM,HIGH,NEEDS_ZERO_OR_MISSINGNESS_GATE,Needs zero/missingness gate; missing values cannot be inferred as zero/healthy/clean.,true,false,false,false
rushing_epa,rushing_epa,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,derived_or_external_total,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,BLOCKED,BLOCKED,BLOCKED_SOURCE_POLICY,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
receiving_fumbles_lost,receiving_fumbles_lost,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,factual_or_derived,safe_review,not_required,HIGH,MEDIUM,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,MEDIUM,HIGH,NEEDS_ZERO_OR_MISSINGNESS_GATE,Needs zero/missingness gate; missing values cannot be inferred as zero/healthy/clean.,true,false,false,false
receiving_epa,receiving_epa,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,derived_or_external_total,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,BLOCKED,BLOCKED,BLOCKED_SOURCE_POLICY,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
racr,racr,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,derived_or_external_total,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly,BLOCKED,BLOCKED,BLOCKED_SOURCE_POLICY,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
target_share,target_share,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,derived_or_external_total,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly,BLOCKED,BLOCKED,BLOCKED_SOURCE_POLICY,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
air_yards_share,air_yards_share,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,derived_or_external_total,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly,BLOCKED,BLOCKED,BLOCKED_SOURCE_POLICY,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
wopr,wopr,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,derived_or_external_total,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly,BLOCKED,BLOCKED,BLOCKED_SOURCE_POLICY,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
special_teams_tds,special_teams_tds,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,factual_or_derived,safe_review,not_required,HIGH,MEDIUM,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,MEDIUM,HIGH,NEEDS_ZERO_OR_MISSINGNESS_GATE,Needs zero/missingness gate; missing values cannot be inferred as zero/healthy/clean.,true,false,false,false
def_tackles_solo,def_tackles_solo,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
def_tackles_with_assist,def_tackles_with_assist,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
def_tackle_assists,def_tackle_assists,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
def_tackles_for_loss,def_tackles_for_loss,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,player_stats_weekly,player-season-week,2024|2025,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),76804,2486,C|CB|DB|DE|DL|DT|FB|FS|G|ILB|K|LB|...(+13),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review,not_required,MEDIUM,LOW,LOW,NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NFLVerse:team_stats,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
