normalized_field_name,source_count,source_families,source_datasets,multi_source_overlap,best_accuracy_confidence,recommended_bucket_majority,source_policy_statuses,notes
aborted_play,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
defense_positions,1,NFLVerse,participation,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_status,Multi-source overlap supports consistency review only; no model approval.
defense_snaps,1,NFLVerse,snap_counts,false,HIGH,HIGH_CONFIDENCE_FACTUAL_STAT,safe_review,Multi-source overlap supports consistency review only; no model approval.
defensive_extra_point_attempt,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
defensive_extra_point_conv,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
defensive_two_point_attempt,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
defensive_two_point_conv,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
defteam,1,NFLVerse,play_by_play,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
defteam_score,1,NFLVerse,play_by_play,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
defteam_score_post,1,NFLVerse,play_by_play,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
defteam_timeouts_remaining,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
denominator_status,1,NWR_AVAILABILITY_DENOMINATOR,availability_denominator_display_artifact,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only,Multi-source overlap supports consistency review only; no model approval.
depth_chart_position,3,NFLVerse|NWR_PLAYER_CONTEXT,nflverse_player_context_display_artifact|rosters|weekly_rosters,true,MEDIUM,DISPLAY_ONLY_CONTEXT,display_only|identity_only,Multi-source overlap supports consistency review only; no model approval.
depth_chart_rank,1,NWR_PLAYER_CONTEXT,nflverse_player_context_display_artifact,false,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,display_only,Multi-source overlap supports consistency review only; no model approval.
depth_chart_role,1,NWR_PLAYER_CONTEXT,nflverse_player_context_display_artifact,false,MEDIUM,DISPLAY_ONLY_CONTEXT,display_only,Multi-source overlap supports consistency review only; no model approval.
depth_position,1,NFLVerse,depth_charts,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_status,Multi-source overlap supports consistency review only; no model approval.
depth_team,1,NFLVerse,depth_charts,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_status,Multi-source overlap supports consistency review only; no model approval.
desc,2,NFLVerse,ff_opportunity|play_by_play,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw|review_only_status,Multi-source overlap supports consistency review only; no model approval.
display_name,1,NFLVerse,players,false,HIGH,HIGH_CONFIDENCE_IDENTITY_PLUMBING,identity_only,Multi-source overlap supports consistency review only; no model approval.
display_only,2,NWR_AVAILABILITY_DENOMINATOR|NWR_PLAYER_CONTEXT,availability_denominator_display_artifact|nflverse_player_context_display_artifact,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only,Multi-source overlap supports consistency review only; no model approval.
display_only_candidate,1,NWR_NFL_USAGE_PROMOTION_CANDIDATES,nfl_usage_field_candidate_classification_v0,false,MEDIUM,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
display_surface,1,NWR_INJURY_AVAILABILITY_FIELD_MAP,nflverse_availability_field_map,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only,Multi-source overlap supports consistency review only; no model approval.
div_game,2,NFLVerse,play_by_play|schedules,true,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only|review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
down,2,NFLVerse,ff_opportunity|play_by_play,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw|review_only_status,Multi-source overlap supports consistency review only; no model approval.
dr_av,1,NFLVerse,draft_picks,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,safe_review_context,Multi-source overlap supports consistency review only; no model approval.
draft_club,2,NFLVerse,rosters|weekly_rosters,true,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,identity_only,Multi-source overlap supports consistency review only; no model approval.
draft_number,2,NFLVerse,rosters|weekly_rosters,true,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,identity_only,Multi-source overlap supports consistency review only; no model approval.
draft_overall,1,NFLVerse,contracts,false,MEDIUM,DISPLAY_ONLY_CONTEXT,display_only_context,Multi-source overlap supports consistency review only; no model approval.
draft_ovr,2,NFLVerse,combine|ff_playerids,true,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,identity_only|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
draft_pick,3,NFLVerse|NWR_PLAYER_CONTEXT,ff_playerids|nflverse_player_context_display_artifact|players,true,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only|identity_only,Multi-source overlap supports consistency review only; no model approval.
draft_round,5,NFLVerse|NWR_PLAYER_CONTEXT,combine|contracts|ff_playerids|nflverse_player_context_display_artifact|players,true,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only|display_only_context|identity_only|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
draft_team,3,NFLVerse,combine|contracts|players,true,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only_context|identity_only|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
draft_year,5,NFLVerse|NWR_PLAYER_CONTEXT,combine|contracts|ff_playerids|nflverse_player_context_display_artifact|players,true,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only|display_only_context|identity_only|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
drafted_player_match_count,1,NWR_ROOKIE_PREFLIGHT_FEATURE_COVERAGE,rookie_pre_draft_feature_coverage_matrix,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only,Multi-source overlap supports consistency review only; no model approval.
drafted_team,1,NWR_PLAYER_CONTEXT,nflverse_player_context_display_artifact,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only,Multi-source overlap supports consistency review only; no model approval.
drive,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
drive_end_transition,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
drive_end_yard_line,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
drive_ended_with_score,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
drive_first_downs,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
drive_game_clock_end,1,NFLVerse,play_by_play,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
drive_game_clock_start,1,NFLVerse,play_by_play,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
drive_inside20,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
drive_play_count,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
drive_play_id_ended,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
drive_play_id_started,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
drive_quarter_end,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
drive_quarter_start,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
drive_real_start_time,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
drive_start_transition,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
drive_start_yard_line,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
drive_time_of_possession,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
drive_yards_penalized,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
dt,1,NFLVerse,depth_charts,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
efficiency,1,NFLVerse,nextgen_stats,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
elias_id,1,NFLVerse,depth_charts,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
end_clock_time,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
end_yard_line,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
entry_year,2,NFLVerse,rosters|weekly_rosters,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,identity_only,Multi-source overlap supports consistency review only; no model approval.
ep,2,NFLVerse,ff_opportunity|play_by_play,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw|review_only_status,Multi-source overlap supports consistency review only; no model approval.
epa,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
era,1,NFLVerse,ff_opportunity,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
esb_id,3,NFLVerse,players|rosters|weekly_rosters,true,HIGH,HIGH_CONFIDENCE_IDENTITY_PLUMBING,identity_only,Multi-source overlap supports consistency review only; no model approval.
espn,1,NFLVerse,schedules,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only,Multi-source overlap supports consistency review only; no model approval.
espn_id,5,NFLVerse,depth_charts|ff_playerids|players|rosters|weekly_rosters,true,HIGH,HIGH_CONFIDENCE_IDENTITY_PLUMBING,identity_only|review_only_status,Multi-source overlap supports consistency review only; no model approval.
evidence_sources,1,NWR_ZERO_ELIGIBILITY,player_week_zero_eligibility_matrix,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
evidence_summary,1,NWR_ZERO_ELIGIBILITY,player_week_zero_eligibility_matrix,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
expected_completion_percentage,1,NFLVerse,nextgen_stats,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_status,Multi-source overlap supports consistency review only; no model approval.
expected_coverage,1,NWR_NFL_USAGE_ADV_CONTEXT_FIELD_INVENTORY,nfl_usage_advanced_context_field_inventory_v0,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only,Multi-source overlap supports consistency review only; no model approval.
expected_rush_yards,1,NFLVerse,nextgen_stats,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
experience,1,EXPECTED_FIELD,not_found,false,MEDIUM,DISPLAY_ONLY_CONTEXT,not_available,Multi-source overlap supports consistency review only; no model approval.
experiment_safe_now,1,NWR_ROOKIE_PREFLIGHT_FEATURE_COVERAGE,rookie_pre_draft_feature_coverage_matrix,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
explicit_stat_zero_components_present,1,NWR_ZERO_ELIGIBILITY,player_week_zero_eligibility_matrix,false,MEDIUM,NEEDS_ZERO_OR_MISSINGNESS_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
explicit_zero_observed,1,NWR_OBSERVED_FULL_SCORING_SIDECAR,observed_row_full_scoring_sidecar_artifact,false,MEDIUM,NEEDS_ZERO_OR_MISSINGNESS_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
extra_point_attempt,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
extra_point_prob,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
extra_point_result,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
fantasy,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
fantasy_data_id,3,NFLVerse,ff_playerids|rosters|weekly_rosters,true,HIGH,HIGH_CONFIDENCE_IDENTITY_PLUMBING,identity_only,Multi-source overlap supports consistency review only; no model approval.
fantasy_id,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
fantasy_player_id,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
fantasy_player_name,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
fantasy_points,2,NFLVerse,player_stats_seasonal|player_stats_weekly,true,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,safe_review,Multi-source overlap supports consistency review only; no model approval.
fantasy_points_ppr,2,NFLVerse,player_stats_seasonal|player_stats_weekly,true,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,safe_review,Multi-source overlap supports consistency review only; no model approval.
fantasypros_id,1,NFLVerse,ff_playerids,false,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,identity_only,Multi-source overlap supports consistency review only; no model approval.
feature_family,2,NWR_ROOKIE_PREFLIGHT_FEATURE_COVERAGE|NWR_ROOKIE_SOURCE_EXPANSION_FEATURE_POLICY,rookie_feature_policy_refresh_matrix_v1|rookie_pre_draft_feature_coverage_matrix,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
feature_name,1,NWR_ROOKIE_SOURCE_EXPANSION_FEATURE_POLICY,rookie_feature_policy_refresh_matrix_v1,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
fg_att,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
fg_blocked,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
fg_blocked_distance,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
fg_blocked_list,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
fg_long,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
